label,k,se,sp,j,atlas,template
1,0.8255887969,0.8504918033,0.9999705813,0.7029810298,002_S_0729,005_S_0553
101,0.8182172051,0.8794979079,0.9999703064,0.6923583663,002_S_0729,005_S_0553
1,0.8729559748,0.9101639344,0.9999754538,0.7745535714,002_S_0729,005_S_0448
101,0.8351126928,0.8836820084,0.9999744433,0.716904277,002_S_0729,005_S_0448
1,0.7673076923,0.7849180328,0.9999634105,0.6224648986,002_S_0729,005_S_0546
101,0.6780013879,0.8175732218,0.9999347293,0.5128608924,002_S_0729,005_S_0546
1,0.798102981,0.7724590164,0.9999771086,0.6640360767,002_S_0729,005_S_0324
101,0.6240938902,0.7564853556,0.9999266394,0.4535875564,002_S_0729,005_S_0324
1,0.8095881161,0.7862295082,0.9999781199,0.6800907544,002_S_0729,005_S_0222
101,0.8388888889,0.8845188285,0.9999753626,0.7224880383,002_S_0729,005_S_0222
1,0.8351936967,0.8340983607,0.9999771086,0.7170236753,002_S_0729,002_S_1155
101,0.7788390889,0.8870292887,0.9999570684,0.6377858002,002_S_0729,002_S_1155
1,0.8077524226,0.8472131148,0.9999648815,0.6775039329,002_S_0729,003_S_0981
101,0.644683216,0.7280334728,0.9999417161,0.4756697649,002_S_0729,003_S_0981
1,0.8649161658,0.8963934426,0.9999752699,0.7619843924,002_S_0729,003_S_0907
101,0.8103777184,0.8887029289,0.9999665373,0.6812059012,002_S_0729,003_S_0907
1,0.8312292359,0.8203278689,0.9999784876,0.7111995452,002_S_0729,002_S_1018
101,0.8096192385,0.8451882845,0.9999733402,0.6801346801,002_S_0729,002_S_1018
1,0.6590995081,0.571147541,0.9999772925,0.4915349887,002_S_0729,002_S_0938
101,0.6014648858,0.5841004184,0.9999606537,0.4300677757,002_S_0729,002_S_0938
1,0.8046875,0.8104918033,0.9999714087,0.6732026144,002_S_0729,002_S_0954
101,0.7008421824,0.8008368201,0.9999467722,0.5394588501,002_S_0729,002_S_0954
1,0.8653780943,0.8367213115,0.9999863939,0.7627017334,002_S_0729,002_S_0782
101,0.7896277708,0.789958159,0.9999768335,0.6523842433,002_S_0729,002_S_0782
1,0.8595360825,0.8747540984,0.9999774763,0.7536723164,002_S_0729,002_S_0685
101,0.6452261307,0.8058577406,0.9999239735,0.4762611276,002_S_0729,002_S_0685
1,0.784587156,0.7009836066,0.9999879567,0.645531401,002_S_0729,002_S_0619
101,0.8185894823,0.840167364,0.9999766496,0.6928916494,002_S_0729,002_S_0619
1,0.8399624178,0.8793442623,0.9999699378,0.7240820734,002_S_0729,002_S_0413
101,0.7487417731,0.8092050209,0.9999612973,0.5983910891,002_S_0729,002_S_0413
1,0.8594986807,0.8544262295,0.9999812456,0.7536148062,002_S_0729,002_S_0295
101,0.8256369427,0.8677824268,0.9999742595,0.7030508475,002_S_0729,002_S_0295
1,0.8353834075,0.8197226502,0.9999744416,0.7173033708,002_S_0782,127_S_0431
101,0.5835466179,0.5006273526,0.9999684667,0.4119772845,002_S_0782,127_S_0431
1,0.822732769,0.873651772,0.9999552267,0.6988496302,002_S_0782,941_S_1202
101,0.4938875306,0.4435382685,0.9999483332,0.3279220779,002_S_0782,941_S_1202
1,0.8239266763,0.8772470467,0.999954859,0.7005742412,002_S_0782,116_S_0382
101,0.7714817771,0.9096612296,0.9999342673,0.6279774794,002_S_0782,116_S_0382
1,0.8587487781,0.9024139702,0.9999643285,0.7524625268,002_S_0782,094_S_1293
101,0.8185865331,0.9228356336,0.999951367,0.6928874235,002_S_0782,094_S_1293
1,0.8299223712,0.906009245,0.9999503541,0.7092882992,002_S_0782,098_S_0149
101,0.7452374905,0.9203262233,0.9999194659,0.5939271255,002_S_0782,098_S_0149
1,0.8006343453,0.907550077,0.9999356442,0.6675481677,002_S_0782,094_S_1188
101,0.7722457627,0.9146800502,0.9999334399,0.6289905091,002_S_0782,094_S_1188
1,0.7369337979,0.8690292758,0.9999123842,0.5834482759,002_S_0782,067_S_0056
101,0.7355351378,0.9291091593,0.9999124789,0.5816967793,002_S_0782,067_S_0056
1,0.8532176428,0.9090909091,0.9999602833,0.7440100883,002_S_0782,067_S_0029
101,0.7979046044,0.9077791719,0.9999461267,0.6637614679,002_S_0782,067_S_0029
1,0.8362264151,0.8536209553,0.9999663511,0.7185473411,002_S_0782,057_S_1217
101,0.8064248131,0.913425345,0.9999484251,0.675638051,002_S_0782,057_S_1217
1,0.8410383189,0.873651772,0.9999635011,0.7256825939,002_S_0782,021_S_1109
101,0.8031885651,0.9165621079,0.9999464025,0.671107028,002_S_0782,021_S_1109
1,0.8200709579,0.8310220853,0.9999649721,0.6950171821,002_S_0782,021_S_0753
101,0.8354046681,0.8644918444,0.9999699376,0.7173347215,002_S_0782,021_S_0753
1,0.8463840399,0.8715973292,0.9999663511,0.7336792045,002_S_0782,021_S_0642
101,0.8442743597,0.8996235885,0.9999660764,0.7305145186,002_S_0782,021_S_0642
1,0.8449359135,0.8633795583,0.9999677302,0.7315056571,002_S_0782,021_S_0343
101,0.8624255719,0.8632371393,0.9999796826,0.7581267218,002_S_0782,021_S_0343
1,0.8367498148,0.8700564972,0.9999624898,0.7193205945,002_S_0782,021_S_0337
101,0.8107648725,0.8977415307,0.9999535734,0.6817532158,002_S_0782,021_S_0337
1,0.8273921201,0.906009245,0.9999491589,0.7056,002_S_0782,021_S_0159
101,0.8021304927,0.9447929737,0.9999397833,0.6696309471,002_S_0782,021_S_0159
1,0.7682209144,0.8715973292,0.9999288409,0.6236677692,002_S_0782,020_S_0213
101,0.7682639434,0.9203262233,0.9999303141,0.6237244898,002_S_0782,020_S_0213
1,0.6366641241,0.6430405752,0.9999325183,0.4669899291,002_S_0782,014_S_1095
101,0.7758128922,0.8531994981,0.9999492525,0.6337371855,002_S_0782,014_S_1095
1,0.7062896711,0.6286594761,0.9999728786,0.545941124,002_S_0782,016_S_0991
101,0.7912829957,0.8086574655,0.9999655248,0.6546470289,002_S_0782,016_S_0991
1,0.8117175764,0.8325629173,0.9999608349,0.6831015592,002_S_0782,013_S_1205
101,0.7834882449,0.8989962359,0.9999419897,0.6440449438,002_S_0782,013_S_1205
1,0.7781493868,0.896250642,0.9999270941,0.6368613139,002_S_0782,014_S_0328
101,0.8340353833,0.9316185696,0.9999556879,0.7153179191,002_S_0782,014_S_0328
1,0.6527079844,0.6004108885,0.9999571574,0.4844591794,002_S_0782,011_S_0241
101,0.5873697118,0.6010037641,0.9999347269,0.4157986111,002_S_0782,011_S_0241
1,0.2932960894,0.2696456086,0.9998981339,0.1718494272,002_S_0782,011_S_0183
101,0.5597667638,0.6022584693,0.9999194659,0.3886639676,002_S_0782,011_S_0183
1,0.212037037,0.2352336929,0.9998239409,0.1185914034,002_S_0782,011_S_0168
101,0.7879858657,0.8393977415,0.9999573427,0.6501457726,002_S_0782,011_S_0168
1,0.8653019965,0.8793014895,0.9999726028,0.7625835189,002_S_0782,011_S_0053
101,0.8284343131,0.8663739021,0.9999669957,0.7071172555,002_S_0782,011_S_0053
1,0.7519522278,0.8407806882,0.9999292086,0.6025027604,002_S_0782,011_S_0022
101,0.6636700159,0.787327478,0.9999142257,0.4966363277,002_S_0782,011_S_0022
1,0.2673413451,0.3256291731,0.9998012325,0.154295449,002_S_0782,011_S_0016
101,0.6169259162,0.7340025094,0.9999054,0.4460541365,002_S_0782,011_S_0016
1,0.8231479172,0.8474576271,0.999962122,0.699448919,002_S_0782,011_S_0010
101,0.823286052,0.873902133,0.9999635022,0.6996484179,002_S_0782,011_S_0010
1,0.7957992999,0.8757062147,0.999941804,0.6608527132,002_S_0782,011_S_0005
101,0.7744017209,0.9033877039,0.9999370253,0.6318560772,002_S_0782,011_S_0005
1,0.7750809061,0.7380585516,0.9999702125,0.6327608983,002_S_0782,011_S_0003
101,0.8372536554,0.8262233375,0.9999783955,0.7200656096,002_S_0782,011_S_0003
1,0.8629666012,0.9024139702,0.9999661672,0.7589632829,002_S_0782,009_S_1030
101,0.6830804466,0.7484316186,0.9999350947,0.5186956522,002_S_0782,009_S_1030
1,0.8152989591,0.8649203903,0.9999540316,0.6881896199,002_S_0782,009_S_0751
101,0.7054504377,0.7835633626,0.9999358301,0.544938918,002_S_0782,009_S_0751
1,0.85550287,0.8803287108,0.9999681898,0.7474923681,002_S_0782,007_S_1339
101,0.8519195612,0.8770388959,0.9999733392,0.7420382166,002_S_0782,007_S_1339
1,0.7979959007,0.8998459168,0.9999363797,0.6638878363,002_S_0782,007_S_1222
101,0.6781242328,0.8663739021,0.9998990566,0.5130014859,002_S_0782,007_S_1222
1,0.8220479924,0.8885464818,0.9999510896,0.6978620411,002_S_0782,007_S_1206
101,0.7912150599,0.8701380176,0.9999517347,0.6545540349,002_S_0782,007_S_1206
1,0.852068003,0.8623523369,0.9999710399,0.7422634836,002_S_0782,007_S_0698
101,0.7819032761,0.7860727729,0.9999670877,0.6419057377,002_S_0782,007_S_0698
1,0.8386449184,0.8582434515,0.9999662592,0.7221261884,002_S_0782,007_S_0414
101,0.8329397875,0.8851944793,0.9999647893,0.7137076378,002_S_0782,007_S_0414
1,0.8315120712,0.8402670776,0.9999676382,0.7116137451,002_S_0782,007_S_0316
101,0.8334817453,0.8808030113,0.9999658925,0.7145038168,002_S_0782,007_S_0316
1,0.8486008132,0.9111453518,0.999957709,0.7370170337,002_S_0782,007_S_0293
101,0.8306104901,0.909033877,0.9999589975,0.7102941176,002_S_0782,007_S_0293
1,0.8554942298,0.8757062147,0.9999692931,0.7474791758,002_S_0782,007_S_0249
101,0.8325978229,0.8877038896,0.9999641458,0.7132056452,002_S_0782,007_S_0249
1,0.861364196,0.8983050847,0.999966443,0.7564878893,002_S_0782,007_S_0101
101,0.8396468243,0.9247176913,0.9999592733,0.7236131566,002_S_0782,007_S_0101
1,0.781672394,0.8762198254,0.9999345409,0.6415945844,002_S_0782,007_S_0068
101,0.7671913836,0.8713927227,0.9999413462,0.622311828,002_S_0782,007_S_0068
1,0.8337718249,0.8952234206,0.999954859,0.7149302707,002_S_0782,007_S_0070
101,0.8084047553,0.9171894605,0.9999484251,0.6784222738,002_S_0782,007_S_0070
1,0.8441295547,0.8567026194,0.9999690173,0.7302977233,002_S_0782,007_S_0041
101,0.8226950355,0.9096612296,0.9999557798,0.6987951807,002_S_0782,007_S_0041
1,0.8241703814,0.8546481767,0.999960743,0.700926706,002_S_0782,006_S_1130
101,0.8191489362,0.917816813,0.999952654,0.6936936937,002_S_0782,006_S_1130
1,0.7919559492,0.8495120699,0.9999470444,0.6555687673,002_S_0782,006_S_0731
101,0.7346836709,0.9215809285,0.9999139499,0.5806324111,002_S_0782,006_S_0731
1,0.8220079944,0.8977914741,0.9999486992,0.6978043912,002_S_0782,006_S_0681
101,0.8007641921,0.9203262233,0.9999445639,0.667728721,002_S_0782,006_S_0681
1,0.8431685274,0.8145865434,0.9999789465,0.7288602941,002_S_0782,006_S_0675
101,0.8218442256,0.8638644918,0.9999650651,0.6975683891,002_S_0782,006_S_0675
1,0.8361138371,0.875192604,0.9999609268,0.718381113,002_S_0782,005_S_1341
101,0.8352468427,0.9127979925,0.9999600088,0.7171020207,002_S_0782,005_S_1341
1,0.878803507,0.875192604,0.9999791303,0.7838086477,002_S_0782,005_S_0814
101,0.8236808237,0.8030112923,0.9999784875,0.7002188184,002_S_0782,005_S_0814
1,0.842370744,0.8577298408,0.999968006,0.7276688453,002_S_0782,005_S_0610
101,0.8314672952,0.8851944793,0.9999642377,0.7115481594,002_S_0782,005_S_0610
1,0.8054623862,0.8633795583,0.9999498025,0.6742880064,002_S_0782,005_S_0602
101,0.7449974346,0.9109159348,0.9999216723,0.5936222404,002_S_0782,005_S_0602
1,0.8092577813,0.781201849,0.9999732464,0.6796246649,002_S_0782,005_S_0572
101,0.6918739635,0.6543287327,0.999965249,0.5289046653,002_S_0782,005_S_0572
1,0.7965867159,0.8870056497,0.9999391378,0.6619394404,002_S_0782,005_S_0553
101,0.7991071429,0.8983688833,0.9999487009,0.6654275093,002_S_0782,005_S_0553
1,0.8038323353,0.8618387262,0.9999494347,0.6720064077,002_S_0782,005_S_0546
101,0.7899349731,0.8764115433,0.9999498041,0.6528037383,002_S_0782,005_S_0546
1,0.8616944243,0.9167950693,0.9999622139,0.7569974555,002_S_0782,005_S_0448
101,0.8322068763,0.8883312422,0.99996387,0.7126321087,002_S_0782,005_S_0448
1,0.7912139821,0.8602978942,0.9999437346,0.6545525596,002_S_0782,005_S_0324
101,0.8175141243,0.9077791719,0.999954125,0.6913521261,002_S_0782,005_S_0324
1,0.8326771654,0.8690292758,0.9999609268,0.7133220911,002_S_0782,005_S_0222
101,0.8338723905,0.8895859473,0.9999642377,0.7150781644,002_S_0782,005_S_0222
1,0.8138669148,0.8983050847,0.999944654,0.6861514319,002_S_0782,003_S_0981
101,0.7815333883,0.8920953576,0.9999427252,0.6414073072,002_S_0782,003_S_0981
1,0.8628681796,0.9178222907,0.9999624898,0.7588110403,002_S_0782,003_S_0907
101,0.8052236732,0.909033877,0.9999488848,0.6739534884,002_S_0782,003_S_0907
1,0.8212415856,0.8459167951,0.9999616623,0.6967005076,002_S_0782,002_S_1155
101,0.7852729145,0.9567126725,0.9999296706,0.6464603646,002_S_0782,002_S_1155
1,0.8260540268,0.8402670776,0.9999652479,0.703655914,002_S_0782,002_S_1018
101,0.7938172785,0.9021329987,0.9999456671,0.6581235698,002_S_0782,002_S_1018
1,0.8167539267,0.8813559322,0.999950446,0.6902654867,002_S_0782,002_S_0954
101,0.8103401361,0.9341279799,0.9999455751,0.6811527905,002_S_0782,002_S_0954
1,0.6483921982,0.6317411402,0.999943275,0.4797191888,002_S_0782,002_S_0938
101,0.6250373469,0.6562107905,0.9999350027,0.4545849631,002_S_0782,002_S_0938
1,0.8550148957,0.8844375963,0.9999669947,0.7467476149,002_S_0782,002_S_0729
101,0.7682283587,0.7766624843,0.9999640539,0.6236775819,002_S_0782,002_S_0729
1,0.8393881453,0.9019003595,0.9999557784,0.7232289951,002_S_0782,002_S_0685
101,0.8226120858,0.9265997491,0.9999521944,0.6986754967,002_S_0782,002_S_0685
1,0.8559789121,0.91730868,0.9999595478,0.7482195224,002_S_0782,002_S_0413
101,0.7813199105,0.8764115433,0.9999462187,0.6411197797,002_S_0782,002_S_0413
1,0.8216358839,0.7996918336,0.9999737061,0.697268249,002_S_0782,002_S_0619
101,0.7987860395,0.8255959849,0.9999646055,0.6649823143,002_S_0782,002_S_0619
1,0.8607848038,0.8844375963,0.999969477,0.755594559,002_S_0782,002_S_0295
101,0.8498533724,0.909033877,0.9999662603,0.73890872,002_S_0782,002_S_0295
1,0.6666666667,0.7525083612,0.999944474,0.5,002_S_0938,941_S_1202
101,0.4001747488,0.3705501618,0.9999453011,0.2501365374,002_S_0938,941_S_1202
1,0.6217704363,0.6137123746,0.9999603779,0.4511370621,002_S_0938,127_S_0431
101,0.4800354925,0.4377022654,0.999956149,0.3158201985,002_S_0938,127_S_0431
1,0.6572463768,0.758361204,0.9999396016,0.4894765246,002_S_0938,116_S_0382
101,0.6268758527,0.7435275081,0.9999285697,0.4565325385,002_S_0938,116_S_0382
1,0.5167197452,0.5426421405,0.9999386823,0.3483628556,002_S_0938,098_S_0149
101,0.6506610995,0.7564724919,0.9999353726,0.4822073234,002_S_0938,098_S_0149
1,0.6226708075,0.6705685619,0.9999468642,0.4520856821,002_S_0938,094_S_1293
101,0.6084714549,0.6682847896,0.9999399691,0.437268396,002_S_0938,094_S_1293
1,0.6432022084,0.779264214,0.9999292135,0.4740590031,002_S_0938,094_S_1188
101,0.658781362,0.7435275081,0.9999416239,0.4911811865,002_S_0938,094_S_1188
1,0.5718975706,0.7282608696,0.99991,0.4004597701,002_S_0938,067_S_0056
101,0.5845845846,0.7087378641,0.9999186412,0.4130127298,002_S_0938,067_S_0056
1,0.648025166,0.775083612,0.9999321553,0.4793174767,002_S_0938,067_S_0029
101,0.6431146359,0.7216828479,0.9999406127,0.4739638682,002_S_0938,067_S_0029
1,0.5450751252,0.5459866221,0.999949714,0.3746414228,002_S_0938,057_S_1217
101,0.676087765,0.7354368932,0.9999499896,0.5106741573,002_S_0938,057_S_1217
1,0.6170468187,0.6446488294,0.999951093,0.4461805556,002_S_0938,021_S_1109
101,0.6245746692,0.6682847896,0.9999464043,0.454095657,002_S_0938,021_S_1109
1,0.6052631579,0.6346153846,0.9999491624,0.4339622642,002_S_0938,021_S_0753
101,0.5158027813,0.4951456311,0.9999517363,0.3475298126,002_S_0938,021_S_0753
1,0.6513157895,0.6622073579,0.9999591828,0.4829268293,002_S_0938,021_S_0642
101,0.6481191223,0.6690938511,0.9999550458,0.4794202899,002_S_0938,021_S_0642
1,0.6338754463,0.6680602007,0.9999516445,0.4639953542,002_S_0938,021_S_0343
101,0.592462752,0.5469255663,0.9999659856,0.4209215442,002_S_0938,021_S_0343
1,0.6199559795,0.7065217391,0.9999370276,0.4492291334,002_S_0938,021_S_0159
101,0.6297653959,0.6949838188,0.9999418078,0.4596040663,002_S_0938,021_S_0159
1,0.5869306931,0.6195652174,0.9999459449,0.4153587444,002_S_0938,021_S_0337
101,0.6337078652,0.6844660194,0.9999459447,0.4638157895,002_S_0938,021_S_0337
1,0.6370167636,0.7784280936,0.9999268233,0.4673694779,002_S_0938,020_S_0213
101,0.6383130808,0.7224919094,0.9999384983,0.4687664042,002_S_0938,020_S_0213
1,0.5838282321,0.5342809365,0.9999674566,0.4122580645,002_S_0938,016_S_0991
101,0.452326117,0.3972491909,0.9999591827,0.2922619048,002_S_0938,016_S_0991
1,0.5771592305,0.5894648829,0.9999501737,0.4056386651,002_S_0938,014_S_1095
101,0.6439181052,0.6488673139,0.9999583553,0.4748371818,002_S_0938,014_S_1095
1,0.7055800294,0.8035117057,0.9999478754,0.5450935905,002_S_0938,014_S_0328
101,0.6626641651,0.7144012945,0.9999498058,0.4955106622,002_S_0938,014_S_0328
1,0.6690223793,0.7123745819,0.9999541267,0.5026548673,002_S_0938,013_S_1205
101,0.643902439,0.6941747573,0.9999475075,0.4748201439,002_S_0938,013_S_1205
1,0.6630186959,0.6078595318,0.9999751788,0.4959072306,002_S_0938,011_S_0241
101,0.3755528749,0.3778317152,0.9999279262,0.2311881188,002_S_0938,011_S_0241
1,0.5096646943,0.5401337793,0.9999362921,0.3419798835,002_S_0938,011_S_0183
101,0.370626682,0.3899676375,0.9999188251,0.2274657857,002_S_0938,011_S_0183
1,0.09354960392,0.1036789298,0.9998776405,0.04907004353,002_S_0938,011_S_0168
101,0.4928511354,0.4741100324,0.9999488864,0.3270089286,002_S_0938,011_S_0168
1,0.6671936759,0.7056856187,0.999954954,0.5005931198,002_S_0938,011_S_0053
101,0.652761684,0.6836569579,0.9999532991,0.4845183486,002_S_0938,011_S_0053
1,0.6434482759,0.7801003344,0.9999291216,0.4743263854,002_S_0938,011_S_0022
101,0.6024518389,0.6957928803,0.9999302245,0.4310776942,002_S_0938,011_S_0022
1,0.3899650683,0.5133779264,0.999876905,0.242209073,002_S_0938,011_S_0016
101,0.3533980583,0.3681229773,0.9999187331,0.2146226415,002_S_0938,011_S_0016
1,0.6444099379,0.6939799331,0.9999494382,0.4753722795,002_S_0938,011_S_0010
101,0.6386619992,0.6642394822,0.9999527475,0.4691428571,002_S_0938,011_S_0010
1,0.6397188049,0.7608695652,0.9999320633,0.4702842377,002_S_0938,011_S_0005
101,0.6498012288,0.7273462783,0.9999418997,0.4812633833,002_S_0938,011_S_0005
1,0.619173263,0.5886287625,0.999965618,0.4484076433,002_S_0938,011_S_0003
101,0.6066584464,0.5970873786,0.9999578037,0.4353982301,002_S_0938,011_S_0003
1,0.621910734,0.7048494983,0.9999382227,0.4512847966,002_S_0938,009_S_1030
101,0.6358635864,0.7014563107,0.9999426351,0.4661290323,002_S_0938,009_S_1030
1,0.6337579618,0.6655518395,0.9999521961,0.4638694639,002_S_0938,007_S_1339
101,0.6419249592,0.6367313916,0.9999605617,0.4726726727,002_S_0938,007_S_1339
1,0.6588493954,0.7516722408,0.999941716,0.4912568306,002_S_0938,009_S_0751
101,0.494682946,0.5080906149,0.9999379467,0.3286237572,002_S_0938,009_S_0751
1,0.6540962289,0.8411371237,0.9999196527,0.4859903382,002_S_0938,007_S_1222
101,0.6373314407,0.7265372168,0.9999371193,0.4677083333,002_S_0938,007_S_1222
1,0.6553672316,0.7759197324,0.9999349132,0.487394958,002_S_0938,007_S_1206
101,0.6260612772,0.6860841424,0.9999425432,0.4556689952,002_S_0938,007_S_1206
1,0.6225680934,0.6688963211,0.9999472319,0.4519774011,002_S_0938,007_S_0698
101,0.5645227366,0.5574433657,0.9999525637,0.3932648402,002_S_0938,007_S_0698
1,0.6436694466,0.7098662207,0.9999454852,0.4745667971,002_S_0938,007_S_0293
101,0.6547934824,0.6990291262,0.9999504493,0.4867605634,002_S_0938,007_S_0293
1,0.6338141026,0.6613712375,0.9999532074,0.4639296188,002_S_0938,007_S_0414
101,0.643902439,0.640776699,0.9999602859,0.4748201439,002_S_0938,007_S_0414
1,0.6133979015,0.635451505,0.9999520123,0.4423748545,002_S_0938,007_S_0316
101,0.6388341867,0.6561488673,0.99995477,0.4693287037,002_S_0938,007_S_0316
1,0.6684171043,0.7449832776,0.9999467722,0.501971831,002_S_0938,007_S_0101
101,0.6621873834,0.7176375405,0.9999488864,0.4949776786,002_S_0938,007_S_0101
1,0.5925039872,0.6212374582,0.9999476915,0.4209631728,002_S_0938,007_S_0249
101,0.6352657005,0.6383495146,0.9999578037,0.4654867257,002_S_0938,007_S_0249
1,0.6506550218,0.7474916388,0.9999395097,0.4822006472,002_S_0938,007_S_0070
101,0.6411809235,0.6852750809,0.9999486106,0.4718662953,002_S_0938,007_S_0070
1,0.6240055344,0.754180602,0.9999270991,0.4534942182,002_S_0938,007_S_0068
101,0.6457725948,0.716828479,0.999942819,0.4768568353,002_S_0938,007_S_0068
1,0.6307086614,0.6697324415,0.9999500817,0.4606095457,002_S_0938,007_S_0041
101,0.6357566766,0.6933656958,0.9999445657,0.4660141381,002_S_0938,007_S_0041
1,0.6654092795,0.737458194,0.9999473238,0.4985867722,002_S_0938,006_S_1130
101,0.6596146581,0.7063106796,0.9999505412,0.49210823,002_S_0938,006_S_1130
1,0.6330365974,0.8026755853,0.9999193769,0.4630969609,002_S_0938,006_S_0731
101,0.6066643765,0.7144012945,0.9999271908,0.4354043393,002_S_0938,006_S_0731
1,0.6544408486,0.7608695652,0.9999379469,0.4863709246,002_S_0938,006_S_0681
101,0.64818284,0.6998381877,0.9999477833,0.4794900222,002_S_0938,006_S_0681
1,0.5675213675,0.5551839465,0.9999558733,0.3961813842,002_S_0938,006_S_0675
101,0.6004728132,0.6165048544,0.9999503573,0.4290540541,002_S_0938,006_S_0675
1,0.6743068392,0.762541806,0.9999451175,0.5086447295,002_S_0938,005_S_1341
101,0.6574911522,0.6763754045,0.9999567006,0.4897480961,002_S_0938,005_S_1341
1,0.6391925988,0.635451505,0.9999612053,0.4697156984,002_S_0938,005_S_0814
101,0.6065226599,0.5792880259,0.9999624003,0.4352583587,002_S_0938,005_S_0814
1,0.6671195652,0.8210702341,0.9999295812,0.500509684,002_S_0938,005_S_0602
101,0.6585872576,0.7694174757,0.9999355565,0.4909654104,002_S_0938,005_S_0602
1,0.6088353414,0.6337792642,0.9999507252,0.4376443418,002_S_0938,005_S_0610
101,0.650137741,0.6682847896,0.9999559651,0.4816326531,002_S_0938,005_S_0610
1,0.5234305924,0.4949832776,0.9999564249,0.354491018,002_S_0938,005_S_0572
101,0.5084202085,0.5129449838,0.9999426351,0.3408602151,002_S_0938,005_S_0572
1,0.6323867997,0.6889632107,0.9999461287,0.4624017957,002_S_0938,005_S_0553
101,0.644335717,0.6925566343,0.9999480591,0.4752915047,002_S_0938,005_S_0553
1,0.6150409531,0.6906354515,0.9999389581,0.4440860215,002_S_0938,005_S_0546
101,0.6312956555,0.6642394822,0.9999499896,0.4612359551,002_S_0938,005_S_0546
1,0.6405425772,0.7107023411,0.9999441062,0.4711751663,002_S_0938,005_S_0448
101,0.6515801795,0.675566343,0.99995477,0.4832175926,002_S_0938,005_S_0448
1,0.6173328057,0.652173913,0.9999493463,0.4464796795,002_S_0938,005_S_0324
101,0.6512900704,0.6739482201,0.9999550458,0.4828985507,002_S_0938,005_S_0324
1,0.5849428459,0.6204013378,0.9999449336,0.4133704735,002_S_0938,005_S_0222
101,0.6340103544,0.644012945,0.9999559651,0.4641399417,002_S_0938,005_S_0222
1,0.5720604497,0.6488294314,0.9999318795,0.4006195147,002_S_0938,003_S_0981
101,0.5419664269,0.5485436893,0.9999459447,0.3717105263,002_S_0938,003_S_0981
1,0.6576345661,0.7508361204,0.9999414403,0.4899072559,002_S_0938,003_S_0907
101,0.6444699579,0.6812297735,0.999950817,0.4754376059,002_S_0938,003_S_0907
1,0.6867425633,0.7817725753,0.9999455771,0.5229306488,002_S_0938,002_S_1155
101,0.6552086987,0.7556634304,0.9999373951,0.487219614,002_S_0938,002_S_1155
1,0.6744696416,0.77090301,0.9999433708,0.5088300221,002_S_0938,002_S_1018
101,0.6596780232,0.7127831715,0.9999490703,0.4921787709,002_S_0938,002_S_1018
1,0.6482377332,0.7842809365,0.9999301328,0.4795501022,002_S_0938,002_S_0954
101,0.6492262343,0.7127831715,0.9999451173,0.4806328423,002_S_0938,002_S_0954
1,0.6077943615,0.6128762542,0.9999555976,0.4365693865,002_S_0938,002_S_0782
101,0.6116954144,0.5881877023,0.9999619406,0.4406060606,002_S_0938,002_S_0782
1,0.6305828917,0.6964882943,0.9999436466,0.4604754008,002_S_0938,002_S_0729
101,0.5825649623,0.5622977346,0.9999581715,0.4109994086,002_S_0938,002_S_0729
1,0.6425028615,0.7040133779,0.9999464045,0.4732996065,002_S_0938,002_S_0685
101,0.6463181992,0.6852750809,0.9999505412,0.4774520857,002_S_0938,002_S_0685
1,0.5926558497,0.5802675585,0.9999584474,0.4211165049,002_S_0938,002_S_0619
101,0.3656429942,0.3082524272,0.9999570683,0.223722842,002_S_0938,002_S_0619
1,0.6362286563,0.7165551839,0.9999410725,0.4665215024,002_S_0938,002_S_0413
101,0.6277650648,0.6658576052,0.9999482429,0.4574763758,002_S_0938,002_S_0413
1,0.6430496727,0.6981605351,0.9999479673,0.4738933031,002_S_0938,002_S_0295
101,0.6480972931,0.6682847896,0.9999552297,0.4793964016,002_S_0938,002_S_0295
1,0.8230856281,0.8016164585,0.9999817055,0.6993589744,002_S_0954,941_S_1202
101,0.4419047619,0.3577486507,0.9999688353,0.2836185819,002_S_0954,941_S_1202
1,0.7265486726,0.603232917,0.9999928293,0.5705350938,002_S_0954,127_S_0431
101,0.5671077505,0.4626060139,0.999979867,0.3957783641,002_S_0954,127_S_0431
1,0.7977055449,0.7663482733,0.9999806024,0.6634860051,002_S_0954,098_S_0149
101,0.7804698972,0.8195836546,0.999966537,0.6399759181,002_S_0954,098_S_0149
1,0.8549962434,0.8361498898,0.9999850151,0.7467191601,002_S_0954,116_S_0382
101,0.8134831461,0.8373168851,0.9999736157,0.6856060606,002_S_0954,116_S_0382
1,0.8262839879,0.8038207201,0.9999822571,0.703989704,002_S_0954,094_S_1293
101,0.856474259,0.8465690054,0.9999844636,0.7489768076,002_S_0954,094_S_1293
1,0.8351800554,0.8861131521,0.9999704899,0.7170035672,002_S_0954,094_S_1188
101,0.8321060383,0.8712413261,0.9999734318,0.7124842371,002_S_0954,094_S_1188
1,0.763400478,0.8214548126,0.9999586306,0.617338487,002_S_0954,067_S_0056
101,0.7956600362,0.8481110254,0.9999661693,0.6606606607,002_S_0954,067_S_0056
1,0.801035503,0.7957384276,0.9999760977,0.6681061073,002_S_0954,067_S_0029
101,0.8184998057,0.8118735544,0.9999794993,0.6927631579,002_S_0954,067_S_0029
